timestamp,TEMP,TEMP_qc,PRES,PRES_qc,CNDC,CNDC_qc,PSAL,PSAL_qc,SVEL,SVEL_qc
2019-04-04 17:09:39+00:00,14.599,1,19.594,1,4.60427,1,38.254,1,1509.54,1
2019-04-04 17:09:49+00:00,14.5992,1,19.593,1,4.60412,1,38.2524,1,1509.54,1
2019-04-04 17:09:59+00:00,14.5994,1,19.58,1,4.60427,1,38.2536,1,1509.54,1
2019-04-04 17:10:09+00:00,14.5994,1,19.579,1,4.6042,1,38.2529,1,1509.54,1
2019-04-04 17:10:19+00:00,14.6007,1,19.587,1,4.60415,1,38.2512,1,1509.54,1
2019-04-04 17:10:29+00:00,14.5987,1,19.563,1,4.6041,1,38.2527,1,1509.53,1
2019-04-04 17:10:39+00:00,14.5988,1,19.583,1,4.60417,1,38.2532,1,1509.54,1
2019-04-04 17:10:49+00:00,14.5977,1,19.587,1,4.60397,1,38.2524,1,1509.53,1
2019-04-04 17:10:59+00:00,14.5983,1,19.574,1,4.60395,1,38.2517,1,1509.53,1
2019-04-04 17:11:09+00:00,14.5978,1,19.588,1,4.60395,1,38.2522,1,1509.53,1
2019-04-04 17:11:19+00:00,14.5968,1,19.557,1,4.6039,1,38.2527,1,1509.53,1
2019-04-04 17:11:29+00:00,14.5972,1,19.591,1,4.60379,1,38.2513,1,1509.53,1
2019-04-04 17:11:39+00:00,14.5974,1,19.584,1,4.60379,1,38.2511,1,1509.53,1
2019-04-04 17:11:49+00:00,14.5974,1,19.575,1,4.60383,1,38.2514,1,1509.53,1
2019-04-04 17:11:59+00:00,14.5983,1,19.594,1,4.60383,1,38.2505,1,1509.53,1
2019-04-04 17:12:09+00:00,14.5972,1,19.567,1,4.60377,1,38.2511,1,1509.53,1
2019-04-04 17:12:19+00:00,14.5969,1,19.592,1,4.60384,1,38.2521,1,1509.53,1
2019-04-04 17:12:29+00:00,14.5972,1,19.554,1,4.60375,1,38.2509,1,1509.53,1
2019-04-04 17:12:39+00:00,14.5971,1,19.595,1,4.60383,1,38.2517,1,1509.53,1
2019-04-04 17:12:49+00:00,14.5975,1,19.572,1,4.60373,1,38.2505,1,1509.53,1
2019-04-04 17:12:59+00:00,14.5976,1,19.6,1,4.60378,1,38.2508,1,1509.53,1
2019-04-04 17:13:09+00:00,14.5975,1,19.558,1,4.60375,1,38.2506,1,1509.53,1
2019-04-04 17:13:19+00:00,14.5969,1,19.591,1,4.60383,1,38.2519,1,1509.53,1
2019-04-04 17:13:29+00:00,14.597,1,19.57,1,4.60377,1,38.2513,1,1509.53,1
2019-04-04 17:13:59+00:00,14.5971,1,19.598,1,4.60379,1,38.2514,1,1509.53,1
2019-04-04 17:14:09+00:00,14.5978,1,19.608,1,4.60373,1,38.2501,1,1509.53,1
2019-04-04 17:14:19+00:00,14.5977,1,19.553,1,4.60377,1,38.2505,1,1509.53,1
2019-04-04 17:14:29+00:00,14.5971,1,19.563,1,4.60384,1,38.2519,1,1509.53,1
2019-04-04 17:14:49+00:00,14.5977,1,19.548,1,4.60379,1,38.2509,1,1509.53,1
2019-04-04 17:15:19+00:00,14.597,1,19.607,1,4.60373,1,38.2509,1,1509.53,1
2019-04-04 17:15:29+00:00,14.5974,1,19.549,1,4.60381,1,38.2513,1,1509.53,1
2019-04-04 17:15:39+00:00,14.5968,1,19.605,1,4.60377,1,38.2514,1,1509.53,1
2019-04-04 17:15:59+00:00,14.5963,1,19.575,1,4.60372,1,38.2515,1,1509.53,1
2019-04-04 17:16:09+00:00,14.5971,1,19.601,1,4.60373,1,38.2508,1,1509.53,1
2019-04-04 17:16:19+00:00,14.5968,1,19.571,1,4.60369,1,38.2507,1,1509.53,1
2019-04-04 17:16:29+00:00,14.5966,1,19.591,1,4.6037,1,38.2511,1,1509.53,1
2019-04-04 17:16:39+00:00,14.5966,1,19.555,1,4.60367,1,38.2508,1,1509.52,1
2019-04-04 17:16:49+00:00,14.5962,1,19.589,1,4.60372,1,38.2516,1,1509.53,1
2019-04-04 17:16:59+00:00,14.5954,1,19.598,1,4.60358,1,38.251,1,1509.52,1
2019-04-04 17:17:09+00:00,14.5956,1,19.569,1,4.60363,1,38.2514,1,1509.52,1
2019-04-04 17:17:19+00:00,14.596,1,19.59,1,4.60369,1,38.2515,1,1509.52,1
2019-04-04 17:17:29+00:00,14.5959,1,19.601,1,4.60358,1,38.2506,1,1509.52,1
2019-04-04 17:17:39+00:00,14.5954,1,19.586,1,4.6036,1,38.2512,1,1509.52,1
2019-04-04 17:17:59+00:00,14.5962,1,19.545,1,4.60361,1,38.2506,1,1509.52,1
2019-04-04 17:18:09+00:00,14.596,1,19.618,1,4.6036,1,38.2506,1,1509.52,1
2019-04-04 17:18:19+00:00,14.5955,1,19.578,1,4.60358,1,38.251,1,1509.52,1
2019-04-04 17:18:29+00:00,14.5944,1,19.584,1,4.60361,1,38.2523,1,1509.52,1
2019-04-04 17:18:39+00:00,14.5946,1,19.601,1,4.60358,1,38.2519,1,1509.52,1
2019-04-04 17:18:49+00:00,14.5948,1,19.596,1,4.60361,1,38.2519,1,1509.52,1
2019-04-04 17:18:59+00:00,14.5951,1,19.581,1,4.6035,1,38.2506,1,1509.52,1
2019-04-04 17:19:09+00:00,14.5955,1,19.576,1,4.60361,1,38.2513,1,1509.52,1
2019-04-04 17:19:19+00:00,14.5934,1,19.618,1,4.60353,1,38.2526,1,1509.52,1
2019-04-04 17:19:29+00:00,14.593,1,19.568,1,4.60353,1,38.253,1,1509.52,1
2019-04-04 17:19:39+00:00,14.5927,1,19.614,1,4.60349,1,38.2529,1,1509.52,1
2019-04-04 17:19:49+00:00,14.593,1,19.579,1,4.60343,1,38.252,1,1509.52,1
2019-04-04 17:19:59+00:00,14.5934,1,19.597,1,4.6035,1,38.2523,1,1509.52,1
2019-04-04 17:20:09+00:00,14.5935,1,19.596,1,4.60344,1,38.2517,1,1509.52,1
2019-04-04 17:20:19+00:00,14.5935,1,19.603,1,4.60352,1,38.2524,1,1509.52,1
2019-04-04 17:20:39+00:00,14.5942,1,19.601,1,4.60336,1,38.2502,1,1509.52,1
2019-04-04 17:20:49+00:00,14.5944,1,19.587,1,4.60341,1,38.2505,1,1509.52,1
2019-04-04 17:20:59+00:00,14.5937,1,19.622,1,4.60342,1,38.2513,1,1509.52,1
2019-04-04 17:21:09+00:00,14.5924,1,19.596,1,4.60338,1,38.2522,1,1509.51,1
2019-04-04 17:21:19+00:00,14.5927,1,19.57,1,4.60333,1,38.2515,1,1509.51,1
2019-04-04 17:21:29+00:00,14.5921,1,19.627,1,4.60335,1,38.2522,1,1509.51,1
2019-04-04 17:21:39+00:00,14.5918,1,19.594,1,4.60324,1,38.2514,1,1509.51,1
2019-04-04 17:21:49+00:00,14.5925,1,19.59,1,4.60322,1,38.2506,1,1509.51,1
2019-04-04 17:21:59+00:00,14.5924,1,19.597,1,4.60326,1,38.251,1,1509.51,1
2019-04-04 17:22:09+00:00,14.5931,1,19.61,1,4.6033,1,38.2507,1,1509.51,1
2019-04-04 17:22:19+00:00,14.5933,1,19.583,1,4.6033,1,38.2506,1,1509.51,1
2019-04-04 17:22:29+00:00,14.5931,1,19.606,1,4.60333,1,38.251,1,1509.52,1
2019-04-04 17:22:39+00:00,14.5933,1,19.611,1,4.6033,1,38.2505,1,1509.52,1
2019-04-04 17:22:49+00:00,14.5931,1,19.61,1,4.60327,1,38.2505,1,1509.51,1
2019-04-04 17:22:59+00:00,14.5923,1,19.588,1,4.60329,1,38.2514,1,1509.51,1
2019-04-04 17:23:09+00:00,14.5923,1,19.585,1,4.60335,1,38.252,1,1509.51,1
2019-04-04 17:23:19+00:00,14.5923,1,19.625,1,4.60327,1,38.2512,1,1509.51,1
2019-04-04 17:23:29+00:00,14.5924,1,19.583,1,4.6032,1,38.2506,1,1509.51,1
2019-04-04 17:23:39+00:00,14.5915,1,19.618,1,4.60322,1,38.2516,1,1509.51,1
2019-04-04 17:23:49+00:00,14.5909,1,19.611,1,4.60326,1,38.2525,1,1509.51,1
2019-04-04 17:23:59+00:00,14.5911,1,19.607,1,4.60304,1,38.2503,1,1509.51,1
2019-04-04 17:24:09+00:00,14.5911,1,19.592,1,4.60307,1,38.2506,1,1509.51,1
2019-04-04 17:24:19+00:00,14.5901,1,19.591,1,4.60302,1,38.2511,1,1509.51,1
2019-04-04 17:24:29+00:00,14.5906,1,19.601,1,4.60306,1,38.251,1,1509.51,1
2019-04-04 17:24:39+00:00,14.5905,1,19.637,1,4.60299,1,38.2505,1,1509.51,1
2019-04-04 17:24:49+00:00,14.59,1,19.56,1,4.60299,1,38.2509,1,1509.5,1
2019-04-04 17:24:59+00:00,14.5899,1,19.603,1,4.60299,1,38.251,1,1509.5,1
2019-04-04 17:25:09+00:00,14.5899,1,19.613,1,4.60302,1,38.2513,1,1509.51,1
2019-04-04 17:25:19+00:00,14.5904,1,19.589,1,4.60296,1,38.2503,1,1509.51,1
2019-04-04 17:25:29+00:00,14.5902,1,19.62,1,4.60305,1,38.2513,1,1509.51,1
2019-04-04 17:25:39+00:00,14.5898,1,19.591,1,4.60296,1,38.2508,1,1509.5,1
2019-04-04 17:25:49+00:00,14.59,1,19.582,1,4.60288,1,38.2499,1,1509.5,1
2019-04-04 17:25:59+00:00,14.5897,1,19.603,1,4.60292,1,38.2505,1,1509.5,1
2019-04-04 17:26:09+00:00,14.5896,1,19.561,1,4.60293,1,38.2508,1,1509.5,1
2019-04-04 17:26:19+00:00,14.5898,1,19.612,1,4.60299,1,38.2511,1,1509.51,1
2019-04-04 17:26:29+00:00,14.5901,1,19.609,1,4.60302,1,38.251,1,1509.51,1
2019-04-04 17:26:39+00:00,14.5887,1,19.596,1,4.60292,1,38.2516,1,1509.5,1
2019-04-04 17:26:49+00:00,14.5849,1,19.596,1,4.60287,1,38.2549,1,1509.49,1
2019-04-04 17:26:59+00:00,14.5861,1,19.634,1,4.60292,1,38.2541,1,1509.5,1
2019-04-04 17:27:09+00:00,14.584,1,19.597,1,4.60248,1,38.2521,1,1509.49,1
2019-04-04 17:27:19+00:00,14.5844,1,19.597,1,4.60251,1,38.2519,1,1509.49,1
2019-04-04 17:27:29+00:00,14.585,1,19.625,1,4.60261,1,38.2523,1,1509.49,1
2019-04-04 17:27:39+00:00,14.5853,1,19.585,1,4.6025,1,38.251,1,1509.49,1
2019-04-04 17:27:49+00:00,14.5834,1,19.618,1,4.60252,1,38.253,1,1509.49,1
2019-04-04 17:27:59+00:00,14.5833,1,19.621,1,4.60253,1,38.2532,1,1509.49,1
2019-04-04 17:28:09+00:00,14.5842,1,19.596,1,4.60229,1,38.2501,1,1509.48,1
2019-04-04 17:28:19+00:00,14.584,1,19.614,1,4.60238,1,38.2511,1,1509.49,1
2019-04-04 17:28:29+00:00,14.5827,1,19.618,1,4.60233,1,38.252,1,1509.48,1
2019-04-04 17:28:39+00:00,14.5826,1,19.595,1,4.60218,1,38.2506,1,1509.48,1
2019-04-04 17:28:49+00:00,14.582,1,19.608,1,4.60234,1,38.2528,1,1509.48,1
2019-04-04 17:28:59+00:00,14.5828,1,19.616,1,4.6023,1,38.2516,1,1509.48,1
2019-04-04 17:29:09+00:00,14.5835,1,19.62,1,4.60227,1,38.2506,1,1509.48,1
2019-04-04 17:29:19+00:00,14.5836,1,19.601,1,4.60223,1,38.2501,1,1509.48,1
2019-04-04 17:29:29+00:00,14.5834,1,19.59,1,4.60222,1,38.2503,1,1509.48,1
2019-04-04 17:29:39+00:00,14.5829,1,19.597,1,4.60227,1,38.2512,1,1509.48,1
2019-04-04 17:29:49+00:00,14.582,1,19.627,1,4.6023,1,38.2523,1,1509.48,1
2019-04-04 17:29:59+00:00,14.5818,1,19.63,1,4.6021,1,38.2507,1,1509.48,1
2019-04-04 17:30:09+00:00,14.5816,1,19.581,1,4.60213,1,38.2511,1,1509.48,1
2019-04-04 17:30:19+00:00,14.5825,1,19.61,1,4.60215,1,38.2505,1,1509.48,1
2019-04-04 17:30:29+00:00,14.5823,1,19.616,1,4.60204,1,38.2497,1,1509.48,1
2019-04-04 17:30:39+00:00,14.5827,1,19.576,1,4.60202,1,38.2491,1,1509.48,1
2019-04-04 17:30:49+00:00,14.5823,1,19.628,1,4.60205,1,38.2498,1,1509.48,1
2019-04-04 17:30:59+00:00,14.5823,1,19.62,1,4.60205,1,38.2498,1,1509.48,1
2019-04-04 17:31:09+00:00,14.5829,1,19.598,1,4.6021,1,38.2496,1,1509.48,1
2019-04-04 17:31:19+00:00,14.5826,1,19.574,1,4.60212,1,38.2501,1,1509.48,1
2019-04-04 17:31:29+00:00,14.5824,1,19.636,1,4.60211,1,38.2503,1,1509.48,1
2019-04-04 17:31:39+00:00,14.5818,1,19.594,1,4.60207,1,38.2504,1,1509.48,1
2019-04-04 17:31:49+00:00,14.5819,1,19.588,1,4.60205,1,38.2502,1,1509.48,1
2019-04-04 17:31:59+00:00,14.5822,1,19.613,1,4.60207,1,38.2501,1,1509.48,1
2019-04-04 17:32:09+00:00,14.582,1,19.6,1,4.60202,1,38.2498,1,1509.48,1
2019-04-04 17:32:19+00:00,14.5812,1,19.589,1,4.60205,1,38.2509,1,1509.48,1
2019-04-04 17:32:29+00:00,14.5821,1,19.604,1,4.60208,1,38.2502,1,1509.48,1
2019-04-04 17:32:39+00:00,14.5808,1,19.603,1,4.60207,1,38.2514,1,1509.48,1
2019-04-04 17:32:49+00:00,14.5805,1,19.59,1,4.6021,1,38.252,1,1509.48,1
2019-04-04 17:32:59+00:00,14.58,1,19.615,1,4.60207,1,38.2522,1,1509.47,1
2019-04-04 17:33:09+00:00,14.5807,1,19.606,1,4.60205,1,38.2514,1,1509.48,1
2019-04-04 17:33:19+00:00,14.5806,1,19.61,1,4.60202,1,38.2511,1,1509.47,1
2019-04-04 17:33:29+00:00,14.5801,1,19.616,1,4.60201,1,38.2515,1,1509.47,1
2019-04-04 17:33:39+00:00,14.58,1,19.599,1,4.60185,1,38.2502,1,1509.47,1
2019-04-04 17:33:49+00:00,14.5805,1,19.586,1,4.60199,1,38.251,1,1509.47,1
2019-04-04 17:33:59+00:00,14.5805,1,19.612,1,4.60187,1,38.2499,1,1509.47,1
2019-04-04 17:34:09+00:00,14.5802,1,19.612,1,4.60187,1,38.2501,1,1509.47,1
2019-04-04 17:34:19+00:00,14.5801,1,19.616,1,4.60184,1,38.2499,1,1509.47,1
2019-04-04 17:34:29+00:00,14.5799,1,19.608,1,4.60184,1,38.2501,1,1509.47,1
2019-04-04 17:34:39+00:00,14.5802,1,19.578,1,4.60184,1,38.2498,1,1509.47,1
2019-04-04 17:34:49+00:00,14.5801,1,19.616,1,4.60179,1,38.2495,1,1509.47,1
2019-04-04 17:34:59+00:00,14.5793,1,19.586,1,4.60174,1,38.2499,1,1509.47,1
2019-04-04 17:35:09+00:00,14.5786,1,19.607,1,4.60177,1,38.2509,1,1509.47,1
2019-04-04 17:35:39+00:00,14.5784,1,19.58,1,4.60171,1,38.2505,1,1509.47,1
2019-04-04 17:35:49+00:00,14.5775,1,19.604,1,4.60159,1,38.2502,1,1509.46,1
2019-04-04 17:35:59+00:00,14.5772,1,19.582,1,4.60158,1,38.2503,1,1509.46,1
2019-04-04 17:36:09+00:00,14.578,1,19.61,1,4.60154,1,38.2492,1,1509.46,1
2019-04-04 17:36:19+00:00,14.5773,1,19.599,1,4.60148,1,38.2494,1,1509.46,1
2019-04-04 17:36:29+00:00,14.5776,1,19.62,1,4.60157,1,38.2499,1,1509.46,1
2019-04-04 17:36:39+00:00,14.5781,1,19.59,1,4.60151,1,38.2489,1,1509.46,1
2019-04-04 17:36:49+00:00,14.5785,1,19.599,1,4.6016,1,38.2493,1,1509.47,1
2019-04-04 17:36:59+00:00,14.5783,1,19.591,1,4.60173,1,38.2507,1,1509.47,1
2019-04-04 17:37:09+00:00,14.578,1,19.555,1,4.60165,1,38.2503,1,1509.46,1
2019-04-04 17:37:19+00:00,14.5784,1,19.616,1,4.60173,1,38.2506,1,1509.47,1
2019-04-04 17:37:29+00:00,14.5783,1,19.591,1,4.60171,1,38.2506,1,1509.47,1
2019-04-04 17:37:39+00:00,14.578,1,19.579,1,4.60168,1,38.2506,1,1509.47,1
2019-04-04 17:37:49+00:00,14.5781,1,19.59,1,4.60173,1,38.2509,1,1509.47,1
2019-04-04 17:37:59+00:00,14.5782,1,19.611,1,4.60168,1,38.2504,1,1509.47,1
2019-04-04 17:38:09+00:00,14.5778,1,19.59,1,4.60165,1,38.2505,1,1509.46,1
2019-04-04 17:38:19+00:00,14.5776,1,19.598,1,4.60161,1,38.2503,1,1509.46,1
2019-04-04 17:38:29+00:00,14.5777,1,19.569,1,4.60155,1,38.2496,1,1509.46,1
2019-04-04 17:38:39+00:00,14.5781,1,19.602,1,4.60156,1,38.2494,1,1509.46,1
2019-04-04 17:38:49+00:00,14.5779,1,19.584,1,4.60151,1,38.2491,1,1509.46,1
2019-04-04 17:38:59+00:00,14.5781,1,19.59,1,4.60147,1,38.2484,1,1509.46,1
2019-04-04 17:39:09+00:00,14.5778,1,19.582,1,4.60158,1,38.2498,1,1509.46,1
2019-04-04 17:39:19+00:00,14.5782,1,19.584,1,4.60159,1,38.2495,1,1509.46,1
2019-04-04 17:39:29+00:00,14.5781,1,19.594,1,4.60156,1,38.2494,1,1509.46,1
2019-04-04 17:39:39+00:00,14.5784,1,19.596,1,4.60153,1,38.2488,1,1509.46,1
2019-04-04 17:39:49+00:00,14.5783,1,19.566,1,4.60151,1,38.2487,1,1509.46,1
2019-04-04 17:39:59+00:00,14.5786,1,19.611,1,4.60156,1,38.2489,1,1509.47,1
2019-04-04 17:40:09+00:00,14.5785,1,19.566,1,4.60155,1,38.2488,1,1509.46,1
2019-04-04 17:40:19+00:00,14.5789,1,19.595,1,4.60156,1,38.2486,1,1509.47,1
2019-04-04 17:40:29+00:00,14.5786,1,19.577,1,4.60153,1,38.2486,1,1509.46,1
2019-04-04 17:40:39+00:00,14.5788,1,19.603,1,4.60161,1,38.2491,1,1509.47,1
2019-04-04 17:40:49+00:00,14.5786,1,19.599,1,4.60159,1,38.2492,1,1509.47,1
2019-04-04 17:40:59+00:00,14.5777,1,19.584,1,4.60159,1,38.25,1,1509.46,1
2019-04-04 17:41:09+00:00,14.5778,1,19.564,1,4.60173,1,38.2512,1,1509.47,1
2019-04-04 17:41:19+00:00,14.5794,1,19.599,1,4.60162,1,38.2486,1,1509.47,1
2019-04-04 17:41:29+00:00,14.5791,1,19.599,1,4.6017,1,38.2497,1,1509.47,1
2019-04-04 17:41:39+00:00,14.5772,1,19.579,1,4.60168,1,38.2513,1,1509.46,1
2019-04-04 17:41:49+00:00,14.5773,1,19.577,1,4.60158,1,38.2502,1,1509.46,1
2019-04-04 17:41:59+00:00,14.577,1,19.599,1,4.60168,1,38.2516,1,1509.46,1
2019-04-04 17:42:09+00:00,14.5782,1,19.595,1,4.60167,1,38.2502,1,1509.47,1
2019-04-04 17:42:19+00:00,14.578,1,19.575,1,4.60156,1,38.2494,1,1509.46,1
2019-04-04 17:42:29+00:00,14.5768,1,19.6,1,4.60151,1,38.2502,1,1509.46,1
2019-04-04 17:42:39+00:00,14.5766,1,19.556,1,4.60153,1,38.2505,1,1509.46,1
2019-04-04 17:42:49+00:00,14.5769,1,19.62,1,4.60148,1,38.2498,1,1509.46,1
2019-04-04 17:42:59+00:00,14.5774,1,19.566,1,4.60147,1,38.2492,1,1509.46,1
2019-04-04 17:43:09+00:00,14.5772,1,19.592,1,4.60147,1,38.2494,1,1509.46,1
2019-04-04 17:43:19+00:00,14.5776,1,19.584,1,4.6015,1,38.2492,1,1509.46,1
2019-04-04 17:43:29+00:00,14.5747,1,19.552,1,4.6015,1,38.2521,1,1509.46,1
2019-04-04 17:43:39+00:00,14.5742,1,19.609,1,4.60139,1,38.2515,1,1509.46,1
2019-04-04 17:43:49+00:00,14.5742,1,19.563,1,4.60131,1,38.2509,1,1509.45,1
2019-04-04 17:43:59+00:00,14.5744,1,19.61,1,4.60121,1,38.2497,1,1509.45,1
2019-04-04 17:44:09+00:00,14.5739,1,19.569,1,4.60119,1,38.2501,1,1509.45,1
2019-04-04 17:44:19+00:00,14.574,1,19.581,1,4.60116,1,38.2497,1,1509.45,1
2019-04-04 17:44:29+00:00,14.5741,1,19.574,1,4.60108,1,38.2489,1,1509.45,1
2019-04-04 17:44:39+00:00,14.5744,1,19.609,1,4.6011,1,38.2487,1,1509.45,1
2019-04-04 17:44:49+00:00,14.5746,1,19.584,1,4.60111,1,38.2486,1,1509.45,1
2019-04-04 17:44:59+00:00,14.575,1,19.583,1,4.60119,1,38.2489,1,1509.45,1
2019-04-04 17:45:09+00:00,14.5733,1,19.607,1,4.6012,1,38.2508,1,1509.45,1
2019-04-04 17:45:19+00:00,14.5731,1,19.589,1,4.60098,1,38.2489,1,1509.45,1
2019-04-04 17:45:29+00:00,14.5739,1,19.574,1,4.60099,1,38.2482,1,1509.45,1
2019-04-04 17:45:39+00:00,14.5735,1,19.599,1,4.60103,1,38.2489,1,1509.45,1
2019-04-04 17:45:49+00:00,14.5727,1,19.605,1,4.601,1,38.2495,1,1509.45,1
2019-04-04 17:45:59+00:00,14.5728,1,19.563,1,4.60098,1,38.2491,1,1509.45,1
2019-04-04 17:46:09+00:00,14.573,1,19.593,1,4.601,1,38.2491,1,1509.45,1
2019-04-04 17:46:19+00:00,14.5729,1,19.572,1,4.60093,1,38.2485,1,1509.45,1
2019-04-04 17:46:29+00:00,14.5733,1,19.588,1,4.60095,1,38.2484,1,1509.45,1
2019-04-04 17:46:39+00:00,14.5734,1,19.607,1,4.60099,1,38.2487,1,1509.45,1
2019-04-04 17:46:49+00:00,14.5739,1,19.569,1,4.601,1,38.2483,1,1509.45,1
2019-04-04 17:46:59+00:00,14.5738,1,19.583,1,4.60102,1,38.2486,1,1509.45,1
2019-04-04 17:47:09+00:00,14.5736,1,19.599,1,4.60114,1,38.2498,1,1509.45,1
2019-04-04 17:47:19+00:00,14.5736,1,19.605,1,4.60104,1,38.2489,1,1509.45,1
2019-04-04 17:47:29+00:00,14.5739,1,19.575,1,4.60103,1,38.2485,1,1509.45,1
2019-04-04 17:47:39+00:00,14.5739,1,19.592,1,4.60104,1,38.2486,1,1509.45,1
2019-04-04 17:47:49+00:00,14.5735,1,19.591,1,4.60103,1,38.2489,1,1509.45,1
2019-04-04 17:47:59+00:00,14.5731,1,19.592,1,4.60108,1,38.2498,1,1509.45,1
2019-04-04 17:48:09+00:00,14.5736,1,19.599,1,4.60101,1,38.2486,1,1509.45,1
2019-04-04 17:48:19+00:00,14.5725,1,19.575,1,4.60098,1,38.2495,1,1509.45,1
2019-04-04 17:48:29+00:00,14.572,1,19.6,1,4.60102,1,38.2503,1,1509.45,1
2019-04-04 17:48:39+00:00,14.5724,1,19.587,1,4.6009,1,38.2489,1,1509.45,1
2019-04-04 17:48:49+00:00,14.5732,1,19.575,1,4.60093,1,38.2483,1,1509.45,1
2019-04-04 17:48:59+00:00,14.5732,1,19.6,1,4.601,1,38.2489,1,1509.45,1
2019-04-04 17:49:09+00:00,14.5715,1,19.601,1,4.60102,1,38.2508,1,1509.45,1
2019-04-04 17:49:19+00:00,14.5725,1,19.58,1,4.60098,1,38.2494,1,1509.45,1
2019-04-04 17:49:29+00:00,14.5719,1,19.59,1,4.60094,1,38.2497,1,1509.45,1
2019-04-04 17:49:39+00:00,14.5719,1,19.569,1,4.6009,1,38.2493,1,1509.44,1
2019-04-04 17:49:49+00:00,14.5718,1,19.592,1,4.60085,1,38.2489,1,1509.44,1
2019-04-04 17:49:59+00:00,14.5718,1,19.559,1,4.60083,1,38.2487,1,1509.44,1
2019-04-04 17:50:09+00:00,14.5729,1,19.639,1,4.60081,1,38.2474,1,1509.45,1
2019-04-04 17:50:19+00:00,14.5727,1,19.561,1,4.6008,1,38.2475,1,1509.44,1
2019-04-04 17:50:29+00:00,14.5729,1,19.607,1,4.60085,1,38.2479,1,1509.45,1
2019-04-04 17:50:39+00:00,14.5729,1,19.569,1,4.60085,1,38.2478,1,1509.45,1
2019-04-04 17:50:49+00:00,14.5728,1,19.597,1,4.60087,1,38.2482,1,1509.45,1
2019-04-04 17:50:59+00:00,14.5726,1,19.589,1,4.60085,1,38.2481,1,1509.45,1
2019-04-04 17:51:09+00:00,14.5728,1,19.561,1,4.60092,1,38.2486,1,1509.45,1
2019-04-04 17:51:19+00:00,14.5725,1,19.613,1,4.60091,1,38.2488,1,1509.45,1
2019-04-04 17:51:29+00:00,14.5709,1,19.591,1,4.60093,1,38.2505,1,1509.44,1
2019-04-04 17:51:39+00:00,14.5702,1,19.583,1,4.60088,1,38.2508,1,1509.44,1
2019-04-04 17:51:49+00:00,14.5708,1,19.602,1,4.59953,1,38.2376,3,1509.43,1
2019-04-04 17:51:59+00:00,14.5713,1,19.582,1,4.60081,1,38.2491,1,1509.44,1
2019-04-04 17:52:09+00:00,14.5714,1,19.6,1,4.60079,1,38.2488,1,1509.44,1
2019-04-04 17:52:19+00:00,14.5706,1,19.596,1,4.60067,1,38.2484,1,1509.44,1
2019-04-04 17:52:29+00:00,14.5701,1,19.597,1,4.60065,1,38.2487,1,1509.44,1
2019-04-04 17:52:39+00:00,14.5698,1,19.618,1,4.60064,1,38.2489,1,1509.44,1
2019-04-04 17:52:49+00:00,14.5699,1,19.562,1,4.60067,1,38.2491,1,1509.44,1
2019-04-04 17:52:59+00:00,14.5698,1,19.634,1,4.60062,1,38.2487,1,1509.44,1
2019-04-04 17:53:09+00:00,14.5701,1,19.577,1,4.60061,1,38.2484,1,1509.44,1
2019-04-04 17:53:19+00:00,14.5701,1,19.627,1,4.60062,1,38.2485,1,1509.44,1
2019-04-04 17:53:29+00:00,14.57,1,19.576,1,4.60062,1,38.2486,1,1509.44,1
2019-04-04 17:53:39+00:00,14.5695,1,19.634,1,4.60059,1,38.2487,1,1509.44,1
2019-04-04 17:53:49+00:00,14.5695,1,19.579,1,4.60062,1,38.249,1,1509.44,1
2019-04-04 17:53:59+00:00,14.5697,1,19.639,1,4.60071,1,38.2497,1,1509.44,1
2019-04-04 17:54:09+00:00,14.5688,1,19.596,1,4.60059,1,38.2495,1,1509.44,1
2019-04-04 17:54:19+00:00,14.5685,1,19.598,1,4.60061,1,38.25,1,1509.44,1
2019-04-04 17:54:29+00:00,14.5685,1,19.609,1,4.60051,1,38.249,1,1509.44,1
2019-04-04 17:54:39+00:00,14.5688,1,19.603,1,4.60061,1,38.2497,1,1509.44,1
2019-04-04 17:54:49+00:00,14.5685,1,19.599,1,4.60053,1,38.2492,1,1509.44,1
2019-04-04 17:54:59+00:00,14.569,1,19.602,1,4.60055,1,38.2489,1,1509.44,1
2019-04-04 17:55:09+00:00,14.5693,1,19.655,1,4.60062,1,38.2493,1,1509.44,1
2019-04-04 17:55:19+00:00,14.567,1,19.6,1,4.60045,1,38.25,1,1509.43,1
2019-04-04 17:55:29+00:00,14.5666,1,19.594,1,4.60045,1,38.2504,1,1509.43,1
2019-04-04 17:55:39+00:00,14.5663,1,19.63,1,4.60046,1,38.2507,1,1509.43,1
2019-04-04 17:55:49+00:00,14.5667,1,19.605,1,4.6005,1,38.2507,1,1509.43,1
2019-04-04 17:55:59+00:00,14.5669,1,19.603,1,4.60044,1,38.2499,1,1509.43,1
2019-04-04 17:56:09+00:00,14.568,1,19.599,1,4.60039,1,38.2484,1,1509.43,1
2019-04-04 17:56:19+00:00,14.5667,1,19.632,1,4.60038,1,38.2495,1,1509.43,1
2019-04-04 17:56:29+00:00,14.5661,1,19.602,1,4.60017,1,38.2482,1,1509.43,1
2019-04-04 17:56:39+00:00,14.5667,1,19.626,1,4.60027,1,38.2485,1,1509.43,1
2019-04-04 17:56:49+00:00,14.566,1,19.597,1,4.60024,1,38.2489,1,1509.43,1
